Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
7_R2_001 - polyg	(1, 0.5731237738663026)	(2, 0.57849458336477)	(3, 0.5797469845740292)	(4, 0.5804727696413896)	(5, 0.5814618627796995)	(6, 0.5826805065439651)	(7, 0.585921221263342)	(8, 0.5875111969225363)	(9, 0.5889965245022507)	(10, 0.5911266192813411)	(12, 0.5941344076302628)	(14, 0.5954273177735143)	(16, 0.596078836461889)	(18, 0.5966493372822792)	(20, 0.5972097108691715)	(22, 0.5976671242488336)	(24, 0.5980198895490157)	(26, 0.5982831976199652)	(28, 0.5985870146249066)	(30, 0.5989110860968443)	(32, 0.5992587877802775)	(34, 0.5995440381904726)	(36, 0.5998799247681581)	(38, 0.6001837417730996)	(40, 0.6005061253727877)	(42, 0.6007829364217345)	(44, 0.6010867534266761)	(46, 0.6014125127708634)	(48, 0.6016623178638154)	(50, 0.6019290016792641)	(52, 0.6022226914507076)	(54, 0.6025011903719041)	(56, 0.6028303254605909)	(58, 0.6031678999105259)	(60, 0.6034514624484715)	(62, 0.6037839732816574)	(64, 0.6041097326258448)	(66, 0.6044388677145316)	(68, 0.6047950087592131)	(70, 0.605169716398641)	(72, 0.6055866208443108)	(74, 0.6059225074219963)	(76, 0.6078247394473805)	(78, 0.609912637420229)	(80, 0.6116460822206458)	(82, 0.6126317996144562)	(84, 0.6137137257264982)	(86, 0.6155433792451463)	(88, 0.6176616589184891)	(90, 0.6203892604739647)	(92, 0.6231421801131853)	(94, 0.6258967876246557)	(96, 0.6283340751531871)	(98, 0.6304641699322775)	(100, 0.6325824496056203)	(102, 0.6348577013981827)	(104, 0.6376477542268963)	(106, 0.6410167472372486)	(108, 0.6447705751205268)	(110, 0.649294072749657)	(112, 0.6544977828954064)	(114, 0.660933639783419)	(116, 0.6694118220935388)	(118, 0.6800589202444917)	(120, 0.6939045363085795)	(122, 0.7095241061070763)	(124, 0.7302427379718426)	(126, 0.7565819844280282)	(128, 0.7895950777594306)	(130, 0.8307538425677667)	(132, 0.8838340490755607)	(134, 0.956198196035897)	(136, 1.0479644345062527)	(138, 1.1702760970789852)
8_R1 - illumina_universal_adapter	(1, 7.945373222222742e-05)	(2, 9.347497908497344e-05)	(3, 0.00011216997490196812)	(4, 0.00013553871967321148)	(5, 0.00014021246862746015)	(6, 0.0001448862175817088)	(7, 0.0001448862175817088)	(8, 0.00015890746444445483)	(9, 0.00017292871130720084)	(10, 0.0002033080795098172)	(12, 0.0002290136987581849)	(14, 0.0002617299414379256)	(16, 0.00030379368202616364)	(18, 0.0003458574226144017)	(20, 0.00037857366529414236)	(22, 0.0004066161590196344)	(24, 0.0004440061506536238)	(26, 0.0004837330167647375)	(28, 0.0005468286276470945)	(30, 0.0006122611130065759)	(32, 0.0007057360920915494)	(34, 0.0007922004477451498)	(36, 0.000911381046078491)	(38, 0.0010399091423203295)	(40, 0.0012081641046732816)	(42, 0.0014325040544772177)	(44, 0.001719939615163511)	(46, 0.0020728076612092855)	(48, 0.0024023069624838174)	(50, 0.002846313113137441)	(52, 0.003402489238693033)	(54, 0.004164310318235566)	(56, 0.005101396983562425)	(58, 0.006281518594510214)	(60, 0.007795813255686785)	(62, 0.00959988035202677)	(64, 0.011752141745458284)	(66, 0.014771383569902926)	(68, 0.018047681586831246)	(70, 0.021964283210491632)	(72, 0.02646276657895598)	(74, 0.03153845794327004)	(76, 0.03776155467585214)	(78, 0.04426741322016629)	(80, 0.051429933492552385)	(82, 0.059931482840330716)	(84, 0.06828814597052735)	(86, 0.07740896705474362)	(88, 0.08663261061595337)	(90, 0.09611097349516967)	(92, 0.10618757624052982)	(94, 0.11673622763026906)	(96, 0.12753025084010639)	(98, 0.13834997966919205)	(100, 0.14933328971167642)	(102, 0.16050354971233075)	(104, 0.17156631348703735)	(106, 0.18177378120311646)	(108, 0.1918690789442936)	(110, 0.20162319301181056)	(112, 0.211141282757138)	(114, 0.21962881085805358)	(116, 0.22799248461168156)	(118, 0.2336150046036427)	(120, 0.2357742766205056)	(122, 0.23695206135697627)	(124, 0.23770453493861032)	(126, 0.2383658704156365)	(128, 0.23903655339057117)	(130, 0.23966049887596338)	(132, 0.24024471749524445)	(134, 0.24092708484256475)	(136, 0.24163515780913344)	(138, 0.24229883016063675)
8_R1 - polya	(1, 0.008165039423072428)	(2, 0.012787377138824366)	(3, 0.014857847925556526)	(4, 0.01839120213496852)	(5, 0.02078416159954384)	(6, 0.023177121064119163)	(7, 0.026187015390655308)	(8, 0.03488486219451208)	(9, 0.047938643023728626)	(10, 0.06054140707886016)	(12, 0.06835591533036395)	(14, 0.08075537130598567)	(16, 0.09757619379232664)	(18, 0.10880253878043195)	(20, 0.12184463523726285)	(22, 0.13700160309589132)	(24, 0.150001635812134)	(26, 0.16764737498889984)	(28, 0.18333715022831265)	(30, 0.196143222362954)	(32, 0.207495758572824)	(34, 0.21884829478269405)	(36, 0.2285229551179888)	(38, 0.23875846532779338)	(40, 0.25141264062142166)	(42, 0.26227910694004986)	(44, 0.2744635704637761)	(46, 0.28873486289557443)	(48, 0.3005150471347582)	(50, 0.3117928033613603)	(52, 0.3268936862325377)	(54, 0.35119484392015365)	(56, 0.3676978514776057)	(58, 0.3812236809512014)	(60, 0.39499020849594085)	(62, 0.4101495132290464)	(64, 0.4272601081505508)	(66, 0.446378078247905)	(68, 0.46740293791859266)	(70, 0.48909614368973786)	(72, 0.5061576642472226)	(74, 0.5188422189090536)	(76, 0.536160795659022)	(78, 0.552437126392193)	(80, 0.5643972499661154)	(82, 0.577210332724188)	(84, 0.5966461177504312)	(86, 0.6178789592495828)	(88, 0.6326783853132113)	(90, 0.6498240333518726)	(92, 0.6662359028047167)	(94, 0.6926986693836727)	(96, 0.7110922083931184)	(98, 0.725106444632433)	(100, 0.738676674721094)	(102, 0.7539902131696898)	(104, 0.7680745556433182)	(106, 0.7807030253176981)	(108, 0.7972153803730586)	(110, 0.8117530764952492)	(112, 0.8248255523202827)	(114, 0.8379704712541071)	(116, 0.8523749655311015)	(118, 0.8677375783437169)	(120, 0.8819784914073125)	(122, 0.8953033496758755)	(124, 0.9103084206934908)	(126, 0.927395646870224)	(128, 0.9421623566911728)	(130, 0.9597917377465988)	(132, 0.980660026827319)	(134, 0.999324643276111)	(136, 1.014191838699576)	(138, 1.0254275311855898)
8_R1_001 - illumina_universal_adapter	(1, 0.002577852047745417)	(2, 0.00272106605039794)	(3, 0.0030641135451237515)	(4, 0.0036203167647277366)	(5, 0.00378684467478881)	(6, 0.00405995044728897)	(7, 0.004213156124545158)	(8, 0.004429642407624554)	(9, 0.0046794342727161636)	(10, 0.005505412706619088)	(12, 0.0064096592582507175)	(14, 0.007675271374714875)	(16, 0.009090758610234)	(18, 0.010424647169823198)	(20, 0.0115886772611501)	(22, 0.012581183605114099)	(24, 0.013573689949078097)	(26, 0.014731058924002557)	(28, 0.016041633576183205)	(30, 0.01779683774822692)	(32, 0.01996836169542332)	(34, 0.022326396901888118)	(36, 0.025184015838536137)	(38, 0.028537887947166156)	(40, 0.032712742652397264)	(42, 0.038714408530998355)	(44, 0.045915075362039176)	(46, 0.054972528390260955)	(48, 0.06609825806144126)	(50, 0.08006828443646472)	(52, 0.09814155851539302)	(54, 0.1207710362135923)	(56, 0.14997337052190213)	(58, 0.1886145067724736)	(60, 0.2390641371254758)	(62, 0.30383849830193155)	(64, 0.38455291102943323)	(66, 0.49127898330847464)	(68, 0.6113023092058927)	(70, 0.7522315489323779)	(72, 0.9236070864553292)	(74, 1.127240745436211)	(76, 1.3900351097453898)	(78, 1.6700218154892739)	(80, 1.988454819828958)	(82, 2.3551576041789444)	(84, 2.7463299996333053)	(86, 3.174879584500874)	(88, 3.6346781316914036)	(90, 4.123585757560608)	(92, 4.65965575283821)	(94, 5.245126252635429)	(96, 5.831181265396962)	(98, 6.455496065495027)	(100, 7.099571067400939)	(102, 7.766295530354258)	(104, 8.446913416843971)	(106, 9.136035883700504)	(108, 9.843661266643924)	(110, 10.570833695670311)	(112, 11.30962477698166)	(114, 12.078112780494198)	(116, 12.848046246266069)	(118, 13.664510940667205)	(120, 14.45924207752627)	(122, 15.264249651715202)	(124, 16.074336327161)	(126, 16.902091613864275)	(128, 17.73589685954007)	(130, 18.55918919825371)	(132, 19.38063807300297)	(134, 20.21008861383067)	(136, 21.043933826204878)	(138, 21.9187115988721)
8_R1_001 - polya	(1, 0.008482931738511081)	(2, 0.01319900215144068)	(3, 0.015300584376411429)	(4, 0.01902414844537703)	(5, 0.021502083747085805)	(6, 0.023933391233977475)	(7, 0.026957538080686568)	(8, 0.035606997729258724)	(9, 0.04850291908438825)	(10, 0.061182354156438384)	(12, 0.0690957604425406)	(14, 0.08142382162436186)	(16, 0.09832806977466142)	(18, 0.1094937661442564)	(20, 0.1224946000827244)	(22, 0.13743714945250451)	(24, 0.15015488594386872)	(26, 0.1670607993732689)	(28, 0.18225813644544242)	(30, 0.1946628004658918)	(32, 0.205771877346066)	(34, 0.2168809542262402)	(36, 0.2263713798206208)	(38, 0.2361931959560229)	(40, 0.24855955855715822)	(42, 0.25913907668333824)	(44, 0.2712306682328728)	(46, 0.2851340834438718)	(48, 0.2966128522843816)	(50, 0.30782018063149186)	(52, 0.322642829906028)	(54, 0.34635973485692606)	(56, 0.3623963725958074)	(58, 0.3753405870448546)	(60, 0.3886228531513259)	(62, 0.4029609062075843)	(64, 0.41942885123352386)	(66, 0.4377585782939462)	(68, 0.45723901321289057)	(70, 0.4778634948739545)	(72, 0.49419821757184523)	(74, 0.5063630814018066)	(76, 0.5227094610534015)	(78, 0.5378135424959409)	(80, 0.5488709957239962)	(82, 0.5606828203846281)	(84, 0.5790341960733585)	(86, 0.5990508508626995)	(88, 0.6125912352297653)	(90, 0.6281199628429605)	(92, 0.6430675080500424)	(94, 0.6667111407205136)	(96, 0.6831707593509502)	(98, 0.6955621011385946)	(100, 0.7075254661973821)	(102, 0.7209792560512163)	(104, 0.7329342947145008)	(106, 0.7437253032864584)	(108, 0.7576803421495762)	(110, 0.7699734324702847)	(112, 0.7809859231626235)	(114, 0.7917902539673859)	(116, 0.8036203966981246)	(118, 0.8161449608138178)	(120, 0.8276453782826356)	(122, 0.838283181177337)	(124, 0.8500233988366427)	(126, 0.8631824342896687)	(128, 0.8743997543113826)	(130, 0.8876920120924575)	(132, 0.9032340619384576)	(134, 0.9171174938002492)	(136, 0.9281582942372983)	(138, 0.9368077538858706)
8_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0031207330345445162)	(4, 0.003683597370550945)	(5, 0.00390008365363034)	(6, 0.0040366365398804204)	(7, 0.0041232310531121785)	(8, 0.004243131148356151)	(9, 0.004379684034606232)	(10, 0.004471274385139822)	(12, 0.004589509201283185)	(14, 0.0047094092965271565)	(16, 0.004850958020079069)	(18, 0.004979184510826096)	(20, 0.00514737769998778)	(22, 0.005277269469835417)	(24, 0.0053955042859787795)	(26, 0.005498751590216645)	(28, 0.00562364752276245)	(30, 0.0057352212225033694)	(32, 0.005838468526741235)	(34, 0.005978351971192537)	(36, 0.006101582624637731)	(38, 0.006246461906390865)	(40, 0.006398002304546442)	(42, 0.006564530214607515)	(44, 0.006932556895842488)	(46, 0.013357203665998702)	(48, 0.013620317763895197)	(50, 0.013826812372370928)	(52, 0.013978352770526505)	(54, 0.01414654595968819)	(56, 0.014364697521868195)	(58, 0.01457951852584698)	(60, 0.014820983995435535)	(62, 0.015087428651533254)	(64, 0.01628642960397298)	(66, 0.02425645537949596)	(68, 0.03131057764968303)	(70, 0.09450292368055857)	(72, 0.24344049060188083)	(74, 0.2730824585927519)	(76, 0.27780852068028516)	(78, 0.2802031920269634)	(80, 0.28213824634187307)	(82, 0.2842015271475298)	(84, 0.28622650653387244)	(86, 0.28824649008291325)	(88, 0.2904729682404298)	(90, 0.2926394963503244)	(92, 0.294446324174487)	(94, 0.2963164326044729)	(96, 0.29823816468657766)	(98, 0.300401362238271)	(100, 0.3027860419103455)	(102, 0.3056486566842954)	(104, 0.30870943967121794)	(106, 0.31212159654836935)	(108, 0.31619986506576503)	(110, 0.3218368348213324)	(112, 0.33027480402412696)	(114, 0.34505582132114787)	(116, 0.37053126100229083)	(118, 0.40287264641525194)	(120, 0.4366328496219333)	(122, 0.475388890130447)	(124, 0.5130874784100727)	(126, 0.5576719957707239)	(128, 0.6102798278381176)	(130, 0.6677186345763831)	(132, 0.7434588586303605)	(134, 0.8266928386370862)	(136, 0.9155721147948824)	(138, 1.015673706811694)
8_R2 - illumina_universal_adapter	(1, 0.00010749622594771944)	(2, 0.00012619122176471412)	(3, 0.0001448862175817088)	(4, 0.00017292871130720084)	(5, 0.0001822762092156982)	(6, 0.0001962974560784442)	(7, 0.0001962974560784442)	(8, 0.00021031870294119023)	(9, 0.00022433994980393623)	(10, 0.0002874355606862933)	(12, 0.00031781492888890967)	(14, 0.0003855842887255154)	(16, 0.0004720486443791158)	(18, 0.0005515023766013431)	(20, 0.0006496511046405653)	(22, 0.0007244310879085441)	(24, 0.0008225798159477661)	(26, 0.0009277391674183613)	(28, 0.0010819728829085675)	(30, 0.00126658596660139)	(32, 0.0014675571716340828)	(34, 0.001684886498006646)	(36, 0.0019255845691504526)	(38, 0.0021919882595426267)	(40, 0.0024957819415687907)	(42, 0.0028743556068629326)	(44, 0.0033627623725819194)	(46, 0.003914264749183262)	(48, 0.004507830866372844)	(50, 0.0051855244647389005)	(52, 0.006064189268137651)	(54, 0.0071671940213403375)	(56, 0.008536602464935199)	(58, 0.010254205205621585)	(60, 0.012425161594870095)	(62, 0.015068166628497717)	(64, 0.018372507139151527)	(66, 0.022936422992975356)	(68, 0.02802847247862928)	(70, 0.034069293001995696)	(72, 0.04087427147938176)	(74, 0.04882198157608163)	(76, 0.059087871154088825)	(78, 0.06958978505428559)	(80, 0.0811993774566393)	(82, 0.094970578750333)	(84, 0.10909698496454961)	(86, 0.12476105458471404)	(88, 0.14058636854380002)	(90, 0.1573487691682129)	(92, 0.17514874206046896)	(94, 0.19438822963063362)	(96, 0.21350853660246494)	(98, 0.23343740214338127)	(100, 0.2539598338014872)	(102, 0.2749029028654755)	(104, 0.29538093390851605)	(106, 0.3155855506377331)	(108, 0.33570837676025067)	(110, 0.35592467786185333)	(112, 0.3763279289216259)	(114, 0.39583148330770557)	(116, 0.41534204831721666)	(118, 0.4324806857324466)	(120, 0.4452259991306827)	(122, 0.4550712513028075)	(124, 0.46070545566715426)	(126, 0.46362187501460544)	(128, 0.46423647300208915)	(130, 0.46468748977617413)	(132, 0.4651385065502592)	(134, 0.4655287645879389)	(136, 0.4660148344791808)	(138, 0.46643780875954033)
8_R2 - polya	(1, 0.009230654184641127)	(2, 0.014474600511308135)	(3, 0.016554418795948794)	(4, 0.020181247984445764)	(5, 0.022625618687517817)	(6, 0.025023251901047386)	(7, 0.028023798729675035)	(8, 0.03682914175947953)	(9, 0.04985955384392483)	(10, 0.06228705231327204)	(12, 0.0701669930501353)	(14, 0.08283051584167209)	(16, 0.09994111076317647)	(18, 0.11160912502745828)	(20, 0.124854529563799)	(22, 0.14031996485340786)	(24, 0.15352096877468324)	(26, 0.17137468977991316)	(28, 0.18729815246703838)	(30, 0.20053888325442487)	(32, 0.21173484887432759)	(34, 0.223019615724361)	(36, 0.23264286482115898)	(38, 0.24196933085936223)	(40, 0.25379625258808847)	(42, 0.26434957772678197)	(44, 0.2766345268530246)	(46, 0.2908941349124373)	(48, 0.3025270960595623)	(50, 0.31346133173802704)	(52, 0.3284944452493679)	(54, 0.3523889867779642)	(56, 0.36896677431868424)	(58, 0.38215375699309684)	(60, 0.3960581601319867)	(62, 0.41100714616215106)	(64, 0.4275849337028711)	(66, 0.44567935277924486)	(68, 0.4662391744289847)	(70, 0.48705838914568544)	(72, 0.5038675272596408)	(74, 0.5160005795448703)	(76, 0.5320034959642177)	(78, 0.5468496595173887)	(80, 0.5583003444552979)	(82, 0.5705479035899066)	(84, 0.5889134001056268)	(86, 0.6088375918975888)	(88, 0.6228027537728839)	(90, 0.638987946401447)	(92, 0.6546496791471343)	(94, 0.6790232799435412)	(96, 0.6967578203504377)	(98, 0.7104332097905692)	(100, 0.7235828024733479)	(102, 0.7384593453947215)	(104, 0.7521814723243956)	(106, 0.7649454807184487)	(108, 0.781207790204757)	(110, 0.7954673982641696)	(112, 0.8080818466916868)	(114, 0.8207780857259033)	(116, 0.8339977846429957)	(118, 0.8478975140329312)	(120, 0.8611359079458406)	(122, 0.8730352727833577)	(124, 0.8858693874117246)	(126, 0.900591696617608)	(128, 0.9147391347021185)	(130, 0.9325578025901917)	(132, 0.9533022373236244)	(134, 0.9731516491323184)	(136, 0.9890938068152608)	(138, 1.0021078607783662)
8_R2 - polyg	(1, 0.646449586606905)	(2, 0.6502166282640294)	(3, 0.6510485555778857)	(4, 0.6514177817452713)	(5, 0.6518991778875589)	(6, 0.6522824253018074)	(7, 0.653422820046644)	(8, 0.6540023649169708)	(9, 0.654586583536252)	(10, 0.6554068264777226)	(12, 0.6568510149045854)	(14, 0.6574796341389318)	(16, 0.6577343534569384)	(18, 0.6579773884025593)	(20, 0.6582110758502717)	(22, 0.6584213945532129)	(24, 0.6586363870051084)	(26, 0.6588046419674614)	(28, 0.6589518650595202)	(30, 0.6591131093984417)	(32, 0.6592276162478209)	(34, 0.6593491337206314)	(36, 0.659491683063736)	(38, 0.6596459167792261)	(40, 0.6598352036118731)	(42, 0.6599777529549777)	(44, 0.660113291674651)	(46, 0.6602979047583438)	(48, 0.6604591490972653)	(50, 0.660604035314847)	(52, 0.660713868415272)	(54, 0.6608330490136053)	(56, 0.6610199989717752)	(58, 0.6611718958127883)	(60, 0.661314445155893)	(62, 0.661468678871383)	(64, 0.6616603025785073)	(66, 0.6618495894111545)	(68, 0.662010833750076)	(70, 0.6621300143484092)	(72, 0.6622632161936054)	(74, 0.6624010917877557)	(76, 0.6625927154948799)	(78, 0.662819392319161)	(80, 0.6629549310388342)	(82, 0.6631161753777558)	(84, 0.6632867672145859)	(86, 0.6634830646706642)	(88, 0.6636443090095858)	(90, 0.6638429433401414)	(92, 0.6640462514196512)	(94, 0.6642121695075272)	(96, 0.6644201513359911)	(98, 0.6645954169217755)	(100, 0.6647823668799454)	(102, 0.6649739905870696)	(104, 0.665167951168671)	(106, 0.6653619117502723)	(108, 0.6655441879594879)	(110, 0.6657474960389977)	(112, 0.6659578147419389)	(114, 0.6662382396791939)	(116, 0.6665537177336056)	(118, 0.666936965147854)	(120, 0.6673786344240306)	(122, 0.6678226405746842)	(124, 0.66834610045756)	(126, 0.6689700459429522)	(128, 0.6697271932735405)	(130, 0.6707040068049785)	(132, 0.6717836428134099)	(134, 0.6732067993699786)	(136, 0.6749524446043905)	(138, 0.6771257378681161)
8_R2_001 - illumina_universal_adapter	(1, 0.0026611160027759538)	(2, 0.002791007772623591)	(3, 0.0031273941509469593)	(4, 0.0036636140213436156)	(5, 0.0038334724896059106)	(6, 0.004103247703904849)	(7, 0.004236470031953709)	(8, 0.004449625756831882)	(9, 0.004689425947319828)	(10, 0.005522065497625196)	(12, 0.006429642607458045)	(14, 0.00773189086413564)	(16, 0.009189010077170032)	(18, 0.010564530614274498)	(20, 0.011783514915921557)	(22, 0.012847628261211816)	(24, 0.013935055513910626)	(26, 0.015199002351274173)	(28, 0.01666278268071101)	(30, 0.018532891110696864)	(32, 0.020759369268213416)	(34, 0.023272275431035015)	(36, 0.026339719534359984)	(38, 0.029878437623157797)	(40, 0.03429142723977624)	(42, 0.04054455026256955)	(44, 0.04804996316902213)	(46, 0.05742548450546057)	(48, 0.06894588532348563)	(50, 0.08329393005434771)	(52, 0.10176021000102015)	(54, 0.12481433386987514)	(56, 0.15461117281710302)	(58, 0.19383515675288826)	(60, 0.24510077386518975)	(62, 0.31081768301259116)	(64, 0.392797707856557)	(66, 0.5010275271634499)	(68, 0.6229609281892685)	(70, 0.7657569457875383)	(72, 0.939312333653189)	(74, 1.1457836282215115)	(76, 1.4123431885771711)	(78, 1.6962549571611947)	(80, 2.0188994523463233)	(82, 2.3905847517653376)	(84, 2.787307522462034)	(86, 3.2222967416116646)	(88, 3.6886115259228838)	(90, 4.184521650410156)	(92, 4.72793053068415)	(94, 5.321750739891831)	(96, 5.916625070770198)	(98, 6.549739205635891)	(100, 7.202218871162585)	(102, 7.8774845506229365)	(104, 8.566731913412015)	(106, 9.265040059787516)	(108, 9.982752038243333)	(110, 10.720132628156467)	(112, 11.469904559857241)	(114, 12.250843855205048)	(116, 13.03474235151464)	(118, 13.865420203039488)	(120, 14.675936520493241)	(122, 15.497367077172397)	(124, 16.32595833398418)	(126, 17.172126611702907)	(128, 18.028356505747528)	(130, 18.876328280732217)	(132, 19.736353345847128)	(134, 20.59038340619984)	(136, 21.460839779600978)	(138, 22.362739952979844)
8_R2_001 - polya	(1, 0.010274772050768231)	(2, 0.01564030131293602)	(3, 0.018008328194004483)	(4, 0.021825147892604285)	(5, 0.024409661056752147)	(6, 0.026990843662698785)	(7, 0.03017818786126773)	(8, 0.03937718961304143)	(9, 0.05291923925920792)	(10, 0.06582515228894112)	(12, 0.07370691827213172)	(14, 0.08668277302409055)	(16, 0.10386012694689029)	(18, 0.11512740534162251)	(20, 0.12805996283696547)	(22, 0.1432956013284531)	(24, 0.15607661842564047)	(26, 0.1729742054595376)	(28, 0.1883763718610863)	(30, 0.2010724597241425)	(32, 0.2118684641334019)	(34, 0.22296754933897245)	(36, 0.23239802488573105)	(38, 0.24141384593643755)	(40, 0.2531956955732585)	(42, 0.26343050092561204)	(44, 0.27523066863253975)	(46, 0.2889359156305661)	(48, 0.3002165162581032)	(50, 0.31128229588166156)	(52, 0.32615157297101477)	(54, 0.3496236818941231)	(56, 0.36570528216872095)	(58, 0.3784979562196126)	(60, 0.39219654210123656)	(62, 0.40658288825141264)	(64, 0.4226445051768032)	(66, 0.4401782288271336)	(68, 0.4591474230621905)	(70, 0.47887431928802526)	(72, 0.4951107905189799)	(74, 0.5068460123409837)	(76, 0.5221765717412061)	(78, 0.536376406632114)	(80, 0.5472123777397879)	(82, 0.5588160425128436)	(84, 0.5764513481883112)	(86, 0.5955887356125298)	(88, 0.6086861557388332)	(90, 0.6237569315993603)	(92, 0.6381915708434542)	(94, 0.6603864106963941)	(96, 0.676536287414117)	(98, 0.688861018037737)	(100, 0.7004879967182012)	(102, 0.7133539430495197)	(104, 0.7252690150143895)	(106, 0.7361366264249751)	(108, 0.749878509563215)	(110, 0.7620766789751886)	(112, 0.7726428748685636)	(114, 0.7831324679233107)	(116, 0.7940550335442165)	(118, 0.805530471826525)	(120, 0.8162865095373699)	(122, 0.8257619476198449)	(124, 0.8358385514576405)	(126, 0.8471840979701014)	(128, 0.8579418009600468)	(130, 0.8712473809739265)	(132, 0.8866029195606581)	(134, 0.9012407228550264)	(136, 0.9129809405143321)	(138, 0.9227627899513196)
8_R2_001 - polyg	(1, 0.5949775781826057)	(2, 0.6009359468045908)	(3, 0.6023281201327014)	(4, 0.6032307014052325)	(5, 0.6043897356592575)	(6, 0.6057919006619717)	(7, 0.6095487703129496)	(8, 0.6115237913262739)	(9, 0.6133789122443543)	(10, 0.615780244707435)	(12, 0.6192856572142205)	(14, 0.6208143834285812)	(16, 0.6216636757698927)	(18, 0.6223064735027284)	(20, 0.6228610114432318)	(22, 0.6233289548705034)	(24, 0.6238152163678817)	(26, 0.624186573607318)	(28, 0.6244813280081261)	(30, 0.6247627601761292)	(32, 0.6250375312277301)	(34, 0.6253356161867394)	(36, 0.6256520192158554)	(38, 0.6259451083375629)	(40, 0.6262831599949868)	(42, 0.6265546004883864)	(44, 0.626796065957975)	(46, 0.627134117615399)	(48, 0.6274155497834022)	(50, 0.627698647230506)	(52, 0.6279617613284025)	(54, 0.6282648421247137)	(56, 0.6285745840374273)	(58, 0.6288809953919396)	(60, 0.6292257081657661)	(62, 0.629542111194882)	(64, 0.6298784975732055)	(66, 0.6302548506499435)	(68, 0.6305978981446693)	(70, 0.630910970615584)	(72, 0.631194068062688)	(74, 0.631510471091804)	(76, 0.6334705045932227)	(78, 0.6352939852083915)	(80, 0.6363847430192915)	(82, 0.6370958171952523)	(84, 0.63796176232757)	(86, 0.63927067170065)	(88, 0.6406894894943702)	(90, 0.6424480242246153)	(92, 0.6444047271678328)	(94, 0.6462015633173919)	(96, 0.6479051438373167)	(98, 0.6493556019339486)	(100, 0.6508610142409007)	(102, 0.6525912392264352)	(104, 0.6545496074487535)	(106, 0.656836035653892)	(108, 0.6595670933788935)	(110, 0.6626878264134382)	(112, 0.6662964862244616)	(114, 0.6703914075328634)	(116, 0.6758152215635526)	(118, 0.6824580198958887)	(120, 0.6909193030060918)	(122, 0.7004180549959755)	(124, 0.7129126440878579)	(126, 0.7285213050978823)	(128, 0.7478618565723754)	(130, 0.7724347149809874)	(132, 0.8027594474031088)	(134, 0.8442199011710143)	(136, 0.8969409722172494)	(138, 0.9667294887656441)
9_R1 - illumina_universal_adapter	(1, 6.486087153877392e-05)	(2, 7.026594416700507e-05)	(3, 9.729130730816087e-05)	(4, 0.00015674710621870361)	(5, 0.00015674710621870361)	(6, 0.00016755725147516592)	(7, 0.00017836739673162826)	(8, 0.00018917754198809057)	(9, 0.00019458261461632173)	(10, 0.00024052573195628658)	(12, 0.00027295616772567355)	(14, 0.00031619674875152284)	(16, 0.00033781703926444746)	(18, 0.0003702474750338344)	(20, 0.00038916522923264347)	(22, 0.00043240581025849275)	(24, 0.00045132356445730176)	(26, 0.0004972666817972665)	(28, 0.0005242920449384224)	(30, 0.000578342771220734)	(32, 0.0006188808159324677)	(34, 0.0006810391511571261)	(36, 0.0007972482126640959)	(38, 0.0009215648831134126)	(40, 0.0010107485814792269)	(42, 0.0011674956876979305)	(44, 0.001362078302314252)	(46, 0.0015458507716741114)	(48, 0.0017701612857457046)	(50, 0.0021512189060360013)	(52, 0.0026430805152050365)	(54, 0.003137644660688188)	(56, 0.003883544683384088)	(58, 0.0048942932648633145)	(60, 0.006067194025189476)	(62, 0.007348196238080261)	(64, 0.00871297707670863)	(66, 0.010637182932358921)	(68, 0.012828939883106657)	(70, 0.015396349381516457)	(72, 0.018282658164991895)	(74, 0.02163920826712345)	(76, 0.025555183386276922)	(78, 0.029746817209470186)	(80, 0.03435464162503725)	(82, 0.039213801917817065)	(84, 0.0441999814173603)	(86, 0.04963478194504674)	(88, 0.055329025958888264)	(90, 0.06096651671013336)	(92, 0.06673913427708424)	(94, 0.07280092322964549)	(96, 0.07914918103150298)	(98, 0.08497584932473617)	(100, 0.09045659296976256)	(102, 0.09615624205623233)	(104, 0.10171806179068218)	(106, 0.10687179854170059)	(108, 0.11204985811954604)	(110, 0.11704144269171753)	(112, 0.12169521022462455)	(114, 0.12601656579089537)	(116, 0.13029197823982622)	(118, 0.13323233774958396)	(120, 0.13507276497949666)	(122, 0.13626458349402165)	(124, 0.13711317989665395)	(126, 0.137956371226658)	(128, 0.13878604987509147)	(130, 0.1396589691045508)	(132, 0.1405075655071831)	(134, 0.14141561770872593)	(136, 0.14240204346337812)	(138, 0.14339657682697265)
